Address,Type,Datetime,Latitude,Longitude,Report Location,Incident Number
1028 15th Ave E,Medic Response,2025-02-19 20:29:00,47.628419,-122.312548,POINT (-122.312548 47.628419),F250023919
4051 11th Ave Ne,Aid Response,2025-02-19 20:23:00,47.656483,-122.316708,POINT (-122.316708 47.656483),F250023918
8914 Aurora Ave N,Aid Response,2025-02-19 20:10:00,47.693557,-122.344557,POINT (-122.344557 47.693557),F250023916
157 ROY ST,Aid Response,2025-02-19 20:10:00,47.625446,-122.353901,POINT (-122.353901 47.625446),F250023917
149 Nw 77th St,Medic Response,2025-02-19 20:09:00,47.684742,-122.358618,POINT (-122.358618 47.684742),F250023915
301 Union St,Alarm Bell,2025-02-19 19:58:00,47.608761,-122.336874,POINT (-122.336874 47.608761),F250023913
14th Ave S / S Jackson St,Aid Response,2025-02-19 19:56:00,47.59921,-122.314137,POINT (-122.314137 47.59921),F250023912
10712 5th Ave Ne,Low Acuity Response,2025-02-19 19:54:00,47.70693,-122.323227,POINT (-122.323227 47.70693),F250023911
606 12th Ave S,Medic Response- Overdose,2025-02-19 19:52:00,47.59745,-122.317227,POINT (-122.317227 47.59745),F250023910
1715 Ne Columbia Rd,Aid Response,2025-02-19 19:51:00,47.650154,-122.310301,POINT (-122.310301 47.650154),F250023909
17 W Mercer St,Auto Fire Alarm,2025-02-19 19:50:00,47.624584,-122.356922,POINT (-122.356922 47.624584),F250023908
8523 Greenwood Ave N,Triaged Incident,2025-02-19 19:48:00,47.69133,-122.355305,POINT (-122.355305 47.69133),F250023907
4500 36th Ave Sw,Aid Response,2025-02-19 19:38:00,47.562872,-122.377451,POINT (-122.377451 47.562872),F250023906
10526 20th Ave Ne,Aid Response,2025-02-19 19:32:00,47.70506,-122.306193,POINT (-122.306193 47.70506),F250023905
1911 22nd Ave S,4RED - 2 + 1 + 1,2025-02-19 19:27:00,47.586234,-122.304237,POINT (-122.304237 47.586234),F250023903
5504 37th Ave S,Aid Response,2025-02-19 19:23:00,47.552669,-122.286256,POINT (-122.286256 47.552669),F250023902
4732 20th Ave Ne,Aid Response Yellow,2025-02-19 19:22:00,47.663261,-122.306516,POINT (-122.306516 47.663261),F250023901
2461 4th Ave S,Aid Response,2025-02-19 19:21:00,47.581469,-122.329055,POINT (-122.329055 47.581469),F250023900
605 1ST AVE,Aid Response,2025-02-19 19:18:00,47.601757,-122.334179,POINT (-122.334179 47.601757),F250023899
3230 16th Ave W,Nurseline/AMR,2025-02-19 19:14:00,47.648744,-122.377499,POINT (-122.377499 47.648744),F250023898
546 30th Ave,Aid Response,2025-02-19 19:11:00,47.606583,-122.293658,POINT (-122.293658 47.606583),F250023897
4th Ave / Lenora St,MVI - Motor Vehicle Incident,2025-02-19 19:09:00,47.613831,-122.341333,POINT (-122.341333 47.613831),F250023896
607 Eastlake Ave E,Medic Response- Overdose,2025-02-19 19:07:00,47.624331,-122.329164,POINT (-122.329164 47.624331),F250023895
5018 28th Ave S,Aid Response,2025-02-19 19:02:00,47.556704,-122.296844,POINT (-122.296844 47.556704),F250023894
6025 Lanham Pl Sw,Medic Response,2025-02-19 18:59:00,47.548171,-122.373688,POINT (-122.373688 47.548171),F250023893
E Roanoke St / Boylston Ave E,Aid Response,2025-02-19 18:58:00,47.643186,-122.323416,POINT (-122.323416 47.643186),F250023891
Broadway E / E John St,Aid Response,2025-02-19 18:58:00,47.619908,-122.320873,POINT (-122.320873 47.619908),F250023890
1421 Minor Ave,Aid Response Yellow,2025-02-19 18:56:00,47.613146,-122.327096,POINT (-122.327096 47.613146),F250023889
5033 37th Ave S,Aid Response,2025-02-19 18:49:00,47.556785,-122.286143,POINT (-122.286143 47.556785),F250023888
1811 Eastlake Ave,Aid Response,2025-02-19 18:48:00,47.618002,-122.329182,POINT (-122.329182 47.618002),F250023887
4501 Sw 100th St,Aid Response,2025-02-19 18:45:00,47.513806,-122.38989,POINT (-122.38989 47.513806),F250023885
Seneca St / 1st Ave,MVI - Motor Vehicle Incident,2025-02-19 18:43:00,47.606122,-122.337544,POINT (-122.337544 47.606122),F250023883
4754 42nd Ave Sw,Aid Response,2025-02-19 18:42:00,47.560119,-122.385486,POINT (-122.385486 47.560119),F250023882
715 SPRING ST,Triaged Incident,2025-02-19 18:41:00,47.608268,-122.330056,POINT (-122.330056 47.608268),F250023881
2411 Alaskan Way,Aid Response,2025-02-19 18:36:00,47.612258,-122.35014,POINT (-122.35014 47.612258),F250023879
E Roanoke St / Harvard Ave E,Aid Response,2025-02-19 18:31:00,47.64319,-122.322092,POINT (-122.322092 47.64319),F250023877
606 12th Ave S,Aid Response,2025-02-19 18:30:00,47.59745,-122.317227,POINT (-122.317227 47.59745),F250023875
11030 5th Ave Ne,Aid Response,2025-02-19 18:28:00,47.709488,-122.323301,POINT (-122.323301 47.709488),F250023874
1545 Nw Market St,Illegal Burn,2025-02-19 18:26:00,47.668671,-122.37759,POINT (-122.37759 47.668671),F250023873
11514 38th Ave Ne,Electrical Problem,2025-02-19 18:19:00,47.712041,-122.287965,POINT (-122.287965 47.712041),F250023870
S Michigan St / Corson Ave S,MVI - Motor Vehicle Incident,2025-02-19 18:18:00,47.547503,-122.321439,POINT (-122.321439 47.547503),F250023871
7TH AVE S / S MICHIGAN ST,MVI - Motor Vehicle Incident,2025-02-19 18:18:00,47.546547,-122.325036,POINT (-122.325036 47.546547),F250023872
11514 38th Ave Ne,Aid Response,2025-02-19 18:05:00,47.712041,-122.287965,POINT (-122.287965 47.712041),F250023868
Rainier Ave S / Sturtevant Ave S,MVI - Motor Vehicle Incident,2025-02-19 17:59:00,47.519855,-122.268697,POINT (-122.268697 47.519855),F250023867
5751 Wilson Ave S,Aid Response Yellow,2025-02-19 17:57:00,47.550049,-122.264679,POINT (-122.264679 47.550049),F250023865
401 PINE ST,Aid Response,2025-02-19 17:57:00,47.61122,-122.337562,POINT (-122.337562 47.61122),F250023866
3870 Montlake Blvd Ne,EVENT - Special Event,2025-02-19 17:55:00,47.651797,-122.303502,POINT (-122.303502 47.651797),F250023864
605 S Main St,Aid Response,2025-02-19 17:44:00,47.600032,-122.326203,POINT (-122.326203 47.600032),F250023862
2445 Nw 57th St,Aid Response,2025-02-19 17:33:00,47.670187,-122.388155,POINT (-122.388155 47.670187),F250023861
7148 28th Ave Sw,Aid Response,2025-02-19 17:30:00,47.53874,-122.369163,POINT (-122.369163 47.53874),F250023859
2119 3rd Ave,Nurseline/AMR,2025-02-19 17:29:00,47.613308,-122.342432,POINT (-122.342432 47.613308),F250023858
6416 Roosevelt Way Ne,Aid Response,2025-02-19 17:28:00,47.675109,-122.317363,POINT (-122.317363 47.675109),F250023857
NE 56TH ST / BROOKLYN AVE NE,Aid Response,2025-02-19 17:26:00,47.669438,-122.31416,POINT (-122.31416 47.669438),F250023856
900 University St,Aid Response,2025-02-19 17:23:00,47.61055,-122.329318,POINT (-122.329318 47.61055),F250023854
410 2nd Av Et S,Aid Response Yellow,2025-02-19 17:23:00,47.60122,-122.33113,POINT (-122.33113 47.60122),F250023855
Nb I5 At 145,MVI Freeway,2025-02-19 17:10:00,47.72959,-122.324067,POINT (-122.324067 47.72959),F250023852
715 Spring St,Nurseline/AMR,2025-02-19 17:08:00,47.608268,-122.330056,POINT (-122.330056 47.608268),F250023851
3501 Rainier Ave S,Triaged Incident,2025-02-19 17:07:00,47.571853,-122.293193,POINT (-122.293193 47.571853),F250023850
3501 Rainier Ave S,Auto Fire Alarm,2025-02-19 17:07:00,47.571853,-122.293193,POINT (-122.293193 47.571853),F250023849
5444 Delridge Way Sw,Aid Response,2025-02-19 17:07:00,47.553321,-122.362969,POINT (-122.362969 47.553321),F250023848
9th Ave / Olive Way,Aid Response,2025-02-19 17:04:00,47.614521,-122.33295,POINT (-122.33295 47.614521),F250023847
9256 Dayton Ave N,Aid Response,2025-02-19 17:01:00,47.696354,-122.352671,POINT (-122.352671 47.696354),F250023846
9999 Holman Rd Nw,Aid Response,2025-02-19 16:51:00,47.701637,-122.362244,POINT (-122.362244 47.701637),F250023844
Harvard Ave E / E Thomas St,Aid Response,2025-02-19 16:50:00,47.621066,-122.322225,POINT (-122.322225 47.621066),F250023842
555 16th Ave,Aid Response,2025-02-19 16:47:00,47.606687,-122.31155,POINT (-122.31155 47.606687),F250023841
9106 8th Ave S,Aid Response,2025-02-19 16:46:00,47.522187,-122.322996,POINT (-122.322996 47.522187),F250023840
3310 Ne 125th St,Auto Fire Alarm,2025-02-19 16:45:00,47.719264,-122.292632,POINT (-122.292632 47.719264),F250023839
N 85th St / Aurora Ave N,Aid Response,2025-02-19 16:41:00,47.690563,-122.344522,POINT (-122.344522 47.690563),F250023838
1039 6th Ave S,Ladder Code Yellow,2025-02-19 16:38:00,47.593751,-122.325968,POINT (-122.325968 47.593751),F250023837
Ne 42nd St / Pasadena Pl Ne,Rubbish Fire,2025-02-19 16:36:00,47.657521,-122.321882,POINT (-122.321882 47.657521),F250023836
Harvard Ave / E Howell St,Rubbish Fire,2025-02-19 16:36:00,47.617563,-122.322168,POINT (-122.322168 47.617563),F250023835
4126 12th Ave Ne,Rescue Elevator,2025-02-19 16:26:00,47.65724,-122.315549,POINT (-122.315549 47.65724),F250023834
6620 Roosevelt Way Ne,Aid Response,2025-02-19 16:20:00,47.676695,-122.317375,POINT (-122.317375 47.676695),F250023832
2nd Ave / Cherry St,Rubbish Fire,2025-02-19 16:18:00,47.603019,-122.333172,POINT (-122.333172 47.603019),F250023830
2200 N 56th St,Medic Response,2025-02-19 16:14:00,47.66868,-122.332989,POINT (-122.332989 47.66868),F250023829
1600 43rd Ave E,Aid Response,2025-02-19 16:12:00,47.633347,-122.277159,POINT (-122.277159 47.633347),F250023828
925 SENECA ST,Rescue Elevator,2025-02-19 16:10:00,47.609955,-122.328383,POINT (-122.328383 47.609955),F250023827
1703 California Ave Sw,Aid Response,2025-02-19 16:09:00,47.588027,-122.386277,POINT (-122.386277 47.588027),F250023825
10330 Meridian Ave N,Aid Response,2025-02-19 16:08:00,47.703486,-122.333907,POINT (-122.333907 47.703486),F250023824
9741 44th Ave Sw,Aid Response Yellow,2025-02-19 16:06:00,47.516233,-122.388731,POINT (-122.388731 47.516233),F250023826
35th Ave Sw / Sw Morgan St,Triaged Incident,2025-02-19 16:04:00,47.544683,-122.376445,POINT (-122.376445 47.544683),F250023822
104 12th Ave,Rescue Elevator,2025-02-19 16:04:00,47.601754,-122.316784,POINT (-122.316784 47.601754),F250023823
2200 N 56th St,Hang-Up- Aid,2025-02-19 16:00:00,47.66868,-122.332989,POINT (-122.332989 47.66868),F250023820
5713 S Wallace St,Nurseline/AMR,2025-02-19 15:57:00,47.497434,-122.260964,POINT (-122.260964 47.497434),F250023819
423 Terry Ave,Aid Response,2025-02-19 15:56:00,47.604751,-122.322483,POINT (-122.322483 47.604751),F250023818
1101 Madison St,Trans to AMR,2025-02-19 15:49:00,47.609343,-122.325128,POINT (-122.325128 47.609343),F250023817
415 10th Ave,Automatic Medical Alarm,2025-02-19 15:46:00,47.605346,-122.319413,POINT (-122.319413 47.605346),F250023816
450 Ne 100th St,Aid Response,2025-02-19 15:46:00,47.701329,-122.323684,POINT (-122.323684 47.701329),F250023815
5253 44th Ave Sw,Low Acuity Response,2025-02-19 15:40:00,47.555819,-122.388414,POINT (-122.388414 47.555819),F250023814
2619 10TH AVE W,Aid Response Yellow,2025-02-19 15:26:00,47.643149,-122.370203,POINT (-122.370203 47.643149),F250023813
1610 Belmont Ave,Auto Fire Alarm,2025-02-19 15:25:00,47.615328,-122.324474,POINT (-122.324474 47.615328),F250023811
1500 Dexter Ave N,Triaged Incident,2025-02-19 15:24:00,47.6323,-122.342281,POINT (-122.342281 47.6323),F250023810
S WASHINGTON ST / 1ST AVE S,Aid Response,2025-02-19 15:15:00,47.600883,-122.334182,POINT (-122.334182 47.600883),F250023809
12740 33rd Ave Ne,Aid Response,2025-02-19 15:13:00,47.720938,-122.292513,POINT (-122.292513 47.720938),F250023806
500 Pine St,Rescue Elevator,2025-02-19 15:10:00,47.611672,-122.336484,POINT (-122.336484 47.611672),F250023805
701 N 38th St,Medic Response,2025-02-19 15:07:00,47.65273,-122.349853,POINT (-122.349853 47.65273),F250023804
6188 4th Ave S,Aid Response,2025-02-19 15:05:00,47.547461,-122.329585,POINT (-122.329585 47.547461),F250023803
101 6th Ave S,Auto Fire Alarm,2025-02-19 15:04:00,47.601701,-122.326351,POINT (-122.326351 47.601701),F250023801
12336 32nd Ave Ne,Aid Response,2025-02-19 15:04:00,47.717699,-122.293969,POINT (-122.293969 47.717699),F250023802
210 Alaskan Way S,Aid Response,2025-02-19 15:03:00,47.600593,-122.335915,POINT (-122.335915 47.600593),F250023800
401 2nd Ave S,Auto Fire Alarm,2025-02-19 14:59:00,47.599192,-122.331578,POINT (-122.331578 47.599192),F250023798
4721 38th Ave Sw,Ladder Code Yellow,2025-02-19 14:59:00,47.56071,-122.380179,POINT (-122.380179 47.56071),F250023799
843 Davis Pl S,Aid Response,2025-02-19 14:53:00,47.595277,-122.308504,POINT (-122.308504 47.595277),F250023796
35th Ave Sw / Sw Avalon Way,Low Acuity Response,2025-02-19 14:50:00,47.564075,-122.376191,POINT (-122.376191 47.564075),F250023794
4616 Martin Luther King Jr Way S,Nurseline/AMR,2025-02-19 14:49:00,47.561665,-122.293778,POINT (-122.293778 47.561665),F250023795
8915 14th Ave S,MVI - Motor Vehicle Incident,2025-02-19 14:49:00,47.523762,-122.314955,POINT (-122.314955 47.523762),F250023793
11032 Lake City Way Ne,Aid Response,2025-02-19 14:44:00,47.708645,-122.301288,POINT (-122.301288 47.708645),F250023792
3rd Ave / Battery St,Aid Response,2025-02-19 14:38:00,47.615473,-122.346094,POINT (-122.346094 47.615473),F250023789
MOUNTAIN DR W / WESTMONT WAY W,Aid Response,2025-02-19 14:34:00,47.639925,-122.40617,POINT (-122.40617 47.639925),F250023788
6900 East Green Lake Way N,Trans to AMR,2025-02-19 14:32:00,47.678556,-122.326837,POINT (-122.326837 47.678556),F250023787
307 23rd Ave E,Aid Response,2025-02-19 14:24:00,47.621454,-122.30248,POINT (-122.30248 47.621454),F250023786
Green Lake Way N / N 53rd St,Medic Response- 7 per Rule,2025-02-19 14:19:00,47.667086,-122.340085,POINT (-122.340085 47.667086),F250023785
4714 Ballard Ave Nw,Auto Fire Alarm,2025-02-19 14:06:00,47.663144,-122.379353,POINT (-122.379353 47.663144),F250023782
N 113th St / Meridian Ave N,Medic Response,2025-02-19 14:04:00,47.710477,-122.334025,POINT (-122.334025 47.710477),F250023781
11532 35th Ave Ne,Medic Response,2025-02-19 13:59:00,47.71284,-122.290678,POINT (-122.290678 47.71284),F250023780
5423 Delridge Way Sw,Nurseline/AMR,2025-02-19 13:55:00,47.553512,-122.362966,POINT (-122.362966 47.553512),F250023778
4700 12TH AVE NE,Low Acuity Response,2025-02-19 13:49:00,47.663106,-122.315263,POINT (-122.315263 47.663106),F250023777
3438 10th Ave W,Medic Response- 7 per Rule,2025-02-19 13:46:00,47.651153,-122.370145,POINT (-122.370145 47.651153),F250023776
2830 Sw Dakota St,Aid Response,2025-02-19 13:37:00,47.56689,-122.368495,POINT (-122.368495 47.56689),F250023772
4545 42nd Ave Sw,Nurseline/AMR,2025-02-19 13:34:00,47.562472,-122.385455,POINT (-122.385455 47.562472),F250023771
4700 38th Ave Sw,Medic Response,2025-02-19 13:34:00,47.561082,-122.380063,POINT (-122.380063 47.561082),F250023770
12740 30th Ave Ne,Aid Response Yellow,2025-02-19 13:31:00,47.721329,-122.296339,POINT (-122.296339 47.721329),F250023769
903 Union St,Crisis Center,2025-02-19 13:28:00,47.611557,-122.330191,POINT (-122.330191 47.611557),F250023767
609 Yesler Way,Low Acuity Response,2025-02-19 13:28:00,47.601709,-122.326134,POINT (-122.326134 47.601709),F250023766
100 W Highland Dr,Auto Fire Alarm,2025-02-19 13:23:00,47.629577,-122.357919,POINT (-122.357919 47.629577),F250023765
4307 Corliss Ave N,Aid Response,2025-02-19 13:18:00,47.65919,-122.331386,POINT (-122.331386 47.65919),F250023764
2119 3rd Ave,Medic Response,2025-02-19 13:17:00,47.613308,-122.342432,POINT (-122.342432 47.613308),F250023763
516 1st Ave W,Alarm Bell,2025-02-19 13:16:00,47.623472,-122.358023,POINT (-122.358023 47.623472),F250023762
8500 15th Ave Nw,Aid Response,2025-02-19 13:15:00,47.690609,-122.376806,POINT (-122.376806 47.690609),F250023760
TAYLOR AVE N / HARRISON ST,Aid Response,2025-02-19 13:13:00,47.62207,-122.346287,POINT (-122.346287 47.62207),F250023759
1700 Airport Way S,Nurseline/AMR,2025-02-19 13:10:00,47.588225,-122.321391,POINT (-122.321391 47.588225),F250023758
17 W Mercer St,Auto Fire Alarm,2025-02-19 13:06:00,47.624584,-122.356922,POINT (-122.356922 47.624584),F250023757
1501 Cherrylane Ave S,Aid Response,2025-02-19 13:05:00,47.589989,-122.312696,POINT (-122.312696 47.589989),F250023755
2220 E Union St,AFA4 - Auto Alarm 2 + 1 + 1,2025-02-19 13:03:00,47.612935,-122.303446,POINT (-122.303446 47.612935),F250023754
5130 40th Ave Ne,Aid Response,2025-02-19 13:03:00,47.666481,-122.284803,POINT (-122.284803 47.666481),F250023753
4546 35th Ave S,Aid Response,2025-02-19 13:01:00,47.56236,-122.288819,POINT (-122.288819 47.56236),F250023752
4616 Martin Luther King Jr Way S,Aid Response,2025-02-19 13:01:00,47.561665,-122.293778,POINT (-122.293778 47.561665),F250023751
800 E Denny Way,Nurseline/AMR,2025-02-19 13:00:00,47.618733,-122.322187,POINT (-122.322187 47.618733),F250023750
Greenwood Ave N / N 130th St,Aid Response,2025-02-19 12:57:00,47.723234,-122.355547,POINT (-122.355547 47.723234),F250023749
4326 29th Ave W,Aid Response,2025-02-19 12:56:00,47.659205,-122.394965,POINT (-122.394965 47.659205),F250023748
3031 Ne 137th St,Medic Response,2025-02-19 12:54:00,47.727925,-122.295982,POINT (-122.295982 47.727925),F250023747
2428 W Crockett St,Automatic Medical Alarm,2025-02-19 12:49:00,47.637701,-122.389135,POINT (-122.389135 47.637701),F250023746
3800 Montlake Blvd Ne,Investigate Out Of Service,2025-02-19 12:48:00,47.65081,-122.304067,POINT (-122.304067 47.65081),F250023744
401 4TH AVE N,Medic Response,2025-02-19 12:48:00,47.384127,-122.23736,POINT (-122.23736 47.384127),F250023745
10439 63rd Ave S,Rescue Lock In/Out,2025-02-19 12:40:00,47.5078,-122.254776,POINT (-122.254776 47.5078),F250023743
8801 9th Ave Sw,Aid Response,2025-02-19 12:30:00,47.524635,-122.346736,POINT (-122.346736 47.524635),F250023742
N CANAL ST / PHINNEY AVE N,Aid Response,2025-02-19 12:29:00,47.650469,-122.354484,POINT (-122.354484 47.650469),F250023741
1959 Ne Pacific St,Investigate Out Of Service,2025-02-19 12:29:00,47.650694,-122.307916,POINT (-122.307916 47.650694),F250023740
150 Denny Way,Nurseline/AMR,2025-02-19 12:26:00,47.618597,-122.354147,POINT (-122.354147 47.618597),F250023739
2440 54th Pl Sw,Auto Fire Alarm,2025-02-19 12:25:00,47.582084,-122.401687,POINT (-122.401687 47.582084),F250023738
20th Ave S / S Weller St,Aid Response,2025-02-19 12:25:00,47.59748,-122.306362,POINT (-122.306362 47.59748),F250023737
9222 Roosevelt Way Ne,Engine Code Red,2025-02-19 12:22:00,47.695931,-122.31759,POINT (-122.31759 47.695931),F250023736
1224 S King St,Aid Response,2025-02-19 12:19:00,47.598337,-122.316765,POINT (-122.316765 47.598337),F250023735
701 Galer St,Medic Response,2025-02-19 12:15:00,47.6323,-122.343336,POINT (-122.343336 47.6323),F250023734
E Galer St / 15th Ave E,Medic Response- 6 per Rule,2025-02-19 12:14:00,47.632334,-122.312497,POINT (-122.312497 47.632334),F250023733
1959 Ne Pacific St,Investigate Out Of Service,2025-02-19 12:12:00,47.650694,-122.307916,POINT (-122.307916 47.650694),F250023732
1347 15th Ave S,Automatic Fire Alarm False,2025-02-19 12:09:00,47.591177,-122.314143,POINT (-122.314143 47.591177),F250023731
2020 E Spruce St,Ladder Code Red,2025-02-19 12:08:00,47.603513,-122.306083,POINT (-122.306083 47.603513),F250023730
3800 Montlake Blvd Ne,Investigate Out Of Service,2025-02-19 12:02:00,47.65081,-122.304067,POINT (-122.304067 47.65081),F250023729
7 Highland Dr,Aid Response,2025-02-19 11:56:00,47.629573,-122.356567,POINT (-122.356567 47.629573),F250023727
7928 Rainier Ave S,Rescue Elevator,2025-02-19 11:55:00,47.530775,-122.269989,POINT (-122.269989 47.530775),F250023726
13555 AURORA AVE N,Aid Response,2025-02-19 11:55:00,47.727356,-122.345022,POINT (-122.345022 47.727356),F250023725
35th Ave Sw / Sw Alaska St,Medic Response- Overdose,2025-02-19 11:48:00,47.561066,-122.376216,POINT (-122.376216 47.561066),F250023724
2124 2nd Ave,Aid Response,2025-02-19 11:47:00,47.612682,-122.343358,POINT (-122.343358 47.612682),F250023723
2209 1st Ave,Nurseline/AMR,2025-02-19 11:41:00,47.612669,-122.345319,POINT (-122.345319 47.612669),F250023721
2715 25th Ave S,Aid Response,2025-02-19 11:37:00,47.579039,-122.300283,POINT (-122.300283 47.579039),F250023720
4220 Brooklyn Ave Ne,Aid Response,2025-02-19 11:36:00,47.658616,-122.314355,POINT (-122.314355 47.658616),F250023717
